advmon,mil01,,10.3.147.0/24
advmon,mon01,,10.3.115.0/24
advmon,par01,,10.2.147.0/24
advmon,sao01,,10.200.3.0/24
advmon,seo01,,10.200.67.0/24
advmon,sjc01,,10.1.195.0/24
advmon,sjc03,,10.3.179.0/24
advmon,sjc04,,10.201.83.0/24
advmon,sng01,,10.2.35.0/24
advmon,syd01,,10.3.99.0/24
advmon,syd04,,10.201.19.0/24
advmon,tok02,,10.3.67.0/24 10.201.163.0/24
advmon,tok04,,10.201.179.0/24
advmon,tok05,,10.201.195.0/24
advmon,tor01,,10.2.51.0/24
advmon,wdc01,,10.1.111.0/24
advmon,wdc03,,100.100.35.0/24
advmon,wdc04,,10.3.163.0/24
advmon,wdc04,,10.201.3.0/24
advmon,wdc06,,10.200.163.0/24
advmon,wdc07,,10.200.179.0/24
icos,ams01,,10.2.66.0/24 10.200.50.0/24
icos,ams03,,10.3.130.0/24
icos,che01,,10.200.18.0/24
icos,dal05,,10.1.142.0/24 10.1.138.0/24
icos,dal06,,10.2.130.0/24
icos,dal08,,100.100.2.0/24
icos,dal09,,10.2.114.0/24
icos,dal10,,10.200.82.0/24
icos,dal12,,10.200.114.0/24
icos,dal13,,10.200.130.0/24
icos,fra02,,10.3.82.0/24 10.201.146.0/24
icos,fra04,,10.201.114.0/24
icos,fra05,,10.201.130.0/24
icos,hkg02,,10.2.162.0/24
icos,lon02,,10.1.210.0/24 10.201.98.0/24
icos,lon04,,10.201.34.0/24
icos,lon05,,10.201.50.0/24
icos,lon06,,10.201.66.0/24
icos,mex01,,10.2.178.0/24
icos,mil01,,10.3.146.0/24
icos,mon01,,10.3.114.0/24
icos,osa21,,10.202.114.0/24
icos,osa22,,10.202.146.0/24
icos,osa23,,10.202.162.0/24
icos,par01,,10.2.146.0/24
icos,sao01,,10.200.2.0/24
icos,seo01,,10.200.66.0/24
icos,sjc01,,10.1.194.0/24 10.200.34.0/24
icos,sjc03,,10.3.178.0/24
icos,sjc04,,10.201.82.0/24
icos,sng01,,10.2.34.0/24 10.200.146.0/24
icos,syd01,,10.3.98.0/24
icos,syd04,,10.201.18.0/24
